Id,Sales
887,5499
888,11536
889,6771
890,5061
891,5233
892,8097
893,3782
894,7805
895,4495
896,6734
897,6723
898,5836
899,7528
900,6865
901,5472
902,6901
903,7196
904,11102
905,5745
906,8629
907,7484
908,9302
909,6849
910,9793
911,5101
912,4958
913,6631
914,5646
915,9553
916,7820
917,5859
918,7484
919,6557
920,9705
921,3886
922,14049
923,5158
924,6293
925,8850
926,5051
927,6839
928,6270
929,7552
930,5268
931,6075
932,7537
933,8037
934,7612
935,5391
936,7005
937,11128
938,6692
939,4716
940,6853
941,6162
942,6300
943,7564
944,4115
945,8268
946,6304
947,7560
948,7177
949,4686
950,5438
951,5386
952,8734
953,8329
954,5298
955,4851
956,7056
957,6048
958,6087
959,7506
960,6916
961,7840
962,5869
963,4408
964,7287
965,7939
966,8198
967,8657
968,8287
969,5868
970,8592
971,6265
972,7468
973,8727
974,6138
975,10822
976,8124
977,7767
978,5827
979,7297
980,8063
981,6901
982,4408
983,5346
984,8432
985,6187
986,4543
987,8831
988,6657
989,5792
990,6238
991,5624
992,7655
993,7379
994,6757
995,5680
996,5425
997,6513
998,4124
999,5760
1000,5549
1001,8873
1002,7854
1003,6497
1004,12066
1005,5996
1006,5167
1007,10644
1008,7595
1009,8473
1010,7514
1011,5166
1012,6182
1013,5394
1014,7852
1015,12792
1016,5880
1017,3351
1018,5705
1019,9093
1020,8971
1021,6603
1022,7155
1023,5069
1024,5313
1025,3467
1026,5208
1027,6060
1028,7507
1029,7238
1030,7274
1031,7918
1032,9254
1033,8092
1034,5427
1035,9572
1036,10955
1037,5904
1038,7568
1039,5351
1040,6756
1041,4212
1042,7342
1043,5926
1044,9595
1045,7376
1046,8393
1047,7587
1048,5532
1049,9407
1050,18794
1051,10961
1052,6044
1053,3246
1054,6494
1055,8294
1056,5591
1057,12366
1058,20750
1059,4332
1060,5690
1061,7970
1062,5801
1063,9023
1064,6952
1065,7985
1066,4618
1067,7112
1068,6449
1069,7485
1070,9764
1071,6184
1072,5699
1073,6931
1074,5391
1075,5461
1076,7539
1077,5580
1078,5695
1079,7558
1080,6496
1081,6117
1082,7233
1083,7531
1084,8331
1085,6923
1086,7399
1087,5687
1088,4109
1089,6699
1090,7009
1091,6137
1092,4490
1093,9226
1094,7418
1095,9390
1096,7166
1097,5663
1098,5455
1099,4377
1100,9809
1101,5331
1102,8004
1103,15143
1104,7701
1105,6422
1106,5101
1107,4537
1108,6960
1109,4059
1110,5961
1111,10650
1112,5338
1113,17382
1114,14861
1115,5040
1116,7189
1117,6325
1118,6837
1119,5696
1120,11194
1121,7301
1122,9678
1123,4414
1124,7347
1125,5216
1126,8208
1127,7111
1128,6318
1129,6523
1130,6028
1131,8189
1132,9189
1133,6100
1134,10784
1135,6296
1136,10144
1137,5576
1138,5770
1139,5634
1140,11305
1141,6400
1142,7529
1143,6880
1144,9286
1145,4420
1146,7888
1147,6753
1148,4413
1149,14493
1150,16357
1151,7547
1152,7200
1153,9744
1154,10264
1155,11469
1156,5645
1157,7908
1158,5901
1159,8633
1160,3929
1161,5919
1162,5861
1163,6072
1164,7982
1165,5689
1166,4912
1167,7069
1168,3890
1169,4825
1170,6099
1171,7306
1172,9668
1173,8471
1174,7315
1175,6289
1176,6144
1177,11446
1178,7476
1179,5534
1180,4865
1181,7890
1182,4609
1183,7423
1184,3484
1185,5690
1186,7856
1187,6196
1188,5236
1189,8545
1190,9435
1191,13222
1192,6161
1193,9292
1194,3194
1195,5525
1196,6523
1197,4566
1198,8255
1199,5242
1200,5100
1201,8779
1202,11450
1203,8825
1204,5582
1205,4930
1206,9780
1207,8122
1208,6008
1209,5076
1210,6736
1211,10334
1212,5218
1213,6499
1214,8012
1215,8852
1216,12907
1217,5718
1218,13695
1219,6896
1220,5212
1221,3601
1222,6386
1223,6061
1224,5830
1225,6875
1226,5098
1227,4784
1228,7259
1229,3813
1230,7597
1231,7265
1232,7812
1233,8437
1234,5749
1235,9207
1236,5869
1237,5513
1238,5867
1239,6102
1240,10657
1241,6655
1242,5146
1243,8233
1244,8118
1245,7313
1246,6443
1247,8447
1248,5786
1249,6157
1250,6105
1251,8594
1252,6467
1253,6661
1254,6091
1255,5207
1256,3850
1257,5258
1258,8146
1259,8222
1260,10279
1261,11299
1262,7839
1263,5936
1264,5158
1265,10353
1266,10341
1267,7645
1268,8557
1269,7935
1270,6173
1271,4337
1272,10367
1273,7177
1274,6854
1275,6358
1276,3193
1277,11176
1278,6160
1279,5652
1280,4897
1281,6147
1282,6476
1283,9104
1284,6097
1285,5107
1286,5168
1287,4691
1288,3376
1289,7243
1290,16392
1291,4439
1292,5596
1293,7056
1294,5435
1295,5562
1296,5098
1297,4184
1298,7201
1299,6877
1300,4396
1301,9284
1302,5884
1303,4869
1304,9163
1305,8344
1306,9101
1307,5818
1308,6830
1309,4841
1310,5100
1311,16051
1312,9669
1313,6048
1314,5717
1315,4787
1316,6096
1317,4351
1318,8957
1319,5266
1320,5699
1321,6851
1322,4826
1323,6641
1324,7733
1325,7129
1326,7007
1327,4344
1328,5738
1329,6514
1330,9458
1331,8426
1332,7240
1333,5116
1334,7668
1335,6235
1336,4633
1337,6997
1338,6475
1339,6599
1340,6461
1341,6467
1342,6333
1343,5719
1344,7287
1345,6489
1346,7013
1347,9153
1348,6100
1349,4644
1350,11928
1351,5923
1352,3929
1353,7882
1354,8575
1355,10454
1356,5157
1357,5850
1358,6159
1359,7596
1360,5800
1361,8839
1362,3430
1363,5862
1364,6126
1365,6073
1366,5326
1367,7047
1368,8780
1369,5901
1370,8402
1371,7070
1372,8596
1373,4806
1374,6409
1375,6888
1376,7956
1377,8247
1378,3905
1379,8549
1380,7138
1381,7331
1382,4911
1383,3965
1384,8623
1385,6760
1386,8622
1387,6668
1388,5987
1389,8009
1390,6661
1391,7010
1392,8190
1393,6101
1394,9291
1395,9494
1396,7601
1397,4954
1398,6126
1399,4626
1400,3384
1401,8302
1402,5426
1403,8559
1404,4663
1405,6064
1406,6051
1407,10344
1408,5258
1409,5371
1410,6230
1411,7688
1412,5232
1413,7513
1414,7730
1415,8243
1416,7941
1417,6804
1418,5275
1419,4831
1420,4741
1421,10907
1422,9844
1423,6553
1424,14955
1425,5945
1426,5228
1427,6274
1428,8116
1429,10346
1430,7220
1431,8449
1432,8035
1433,7672
1434,6916
1435,5720
1436,4854
1437,4990
1438,4296
1439,5973
1440,8550
1441,15986
1442,7420
1443,5426
1444,7954
1445,4627
1446,6117
1447,4139
1448,9031
1449,6926
1450,6096
1451,13708
1452,11470
1453,5680
1454,6821
1455,4140
1456,5656
1457,5430
1458,8278
1459,5309
1460,4455
1461,6230
1462,5558
1463,6921
1464,7206
1465,3535
1466,7037
1467,8299
1468,8050
1469,5412
1470,4735
1471,8062
1472,4745
1473,9483
1474,4684
1475,5033
1476,6842
1477,6056
1478,4964
1479,5875
1480,7462
1481,9343
1482,10488
1483,5721
1484,4072
1485,6024
1486,6381
1487,4626
1488,6613
1489,6250
1490,11057
1491,7740
1492,6170
1493,7488
1494,4952
1495,8428
1496,6171
1497,13414
1498,6310
1499,5691
1500,5624
1501,4239
1502,7165
1503,18625
1504,4948
1505,4591
1506,9668
1507,6187
1508,7549
1509,8114
1510,6455
1511,5145
1512,4617
1513,9949
1514,6185
1515,7443
1516,7681
1517,4971
1518,7017
1519,6056
1520,4135
1521,8622
1522,8074
1523,4802
1524,7536
1525,6612
1526,4764
1527,8843
1528,6284
1529,7778
1530,4864
1531,5258
1532,6921
1533,4001
1534,8042
1535,4674
1536,6230
1537,4512
1538,6021
1539,6275
1540,6841
1541,7009
1542,8157
1543,6066
1544,6959
1545,6791
1546,9458
1547,9827
1548,6546
1549,3420
1550,6094
1551,7228
1552,4064
1553,11029
1554,5796
1555,6618
1556,10638
1557,6605
1558,4538
1559,11833
1560,9528
1561,5479
1562,8577
1563,9427
1564,5876
1565,5646
1566,6691
1567,5972
1568,5896
1569,7093
1570,4671
1571,6837
1572,7518
1573,6620
1574,8367
1575,6029
1576,6493
1577,4459
1578,7619
1579,7095
1580,5997
1581,6750
1582,7320
1583,9307
1584,5698
1585,5480
1586,6239
1587,7131
1588,6835
1589,4583
1590,4361
1591,8802
1592,6937
1593,5829
1594,8007
1595,5751
1596,7410
1597,5185
1598,3407
1599,7570
1600,6371
1601,6483
1602,9499
1603,9212
1604,4731
1605,7421
1606,4456
1607,3209
1608,7236
1609,12025
1610,7319
1611,7553
1612,4785
1613,6784
1614,8985
1615,6574
1616,8659
1617,5341
1618,4633
1619,5633
1620,5386
1621,5776
1622,5498
1623,5226
1624,4346
1625,7032
1626,6979
1627,5951
1628,6126
1629,7257
1630,6170
1631,5049
1632,8805
1633,7288
1634,5486
1635,3930
1636,11257
1637,6323
1638,6071
1639,8796
1640,8183
1641,7577
1642,6065
1643,6949
1644,9659
1645,14037
1646,5445
1647,5005
1648,5115
1649,6472
1650,5671
1651,8237
1652,8511
1653,6008
1654,4182
1655,6045
1656,7957
1657,5052
1658,7516
1659,4064
1660,6907
1661,8424
1662,7387
1663,9517
1664,6553
1665,4466
1666,5879
1667,7441
1668,8838
1669,7328
1670,7723
1671,6403
1672,4597
1673,9318
1674,4700
1675,9512
1676,6260
1677,4720
1678,7241
1679,6335
1680,7988
1681,7903
1682,3958
1683,4583
1684,8716
1685,8808
1686,10116
1687,5776
1688,6414
1689,6608
1690,6544
1691,5631
1692,9606
1693,8611
1694,11753
1695,4677
1696,6145
1697,9854
1698,8068
1699,5443
1700,10138
1701,6411
1702,5564
1703,5135
1704,5180
1705,5526
1706,6382
1707,5059
1708,4913
1709,9597
1710,6767
1711,21407
1712,6786
1713,5046
1714,9118
1715,11228
1716,8051
1717,8280
1718,6828
1719,8645
1720,9308
1721,6284
1722,6282
1723,7526
1724,9609
1725,8142
1726,9349
1727,7110
1728,5535
1729,6351
1730,10978
1731,11816
1732,11060
1733,9122
1734,5562
1735,6345
1736,5172
1737,8903
1738,13024
1739,10552
1740,7157
1741,6312
1742,5165
1743,5979
1744,11772
1745,7906
1746,5481
1747,6009
1748,8368
1749,4263
1750,8336
1751,4975
1752,7049
1753,7266
1754,6531
1755,8517
1756,7919
1757,6043
1758,8113
1759,7494
1760,12111
1761,6415
1762,9667
1763,7579
1764,10653
1765,7664
1766,11321
1767,6079
1768,6036
1769,7290
1770,6205
1771,10562
1772,8843
1773,6871
1774,8353
1775,7347
1776,10811
1777,4374
1778,15253
1779,5765
1780,7080
1781,9847
1782,5852
1783,7520
1784,7104
1785,8742
1786,6021
1787,6622
1788,8261
1789,8732
1790,8658
1791,6026
1792,8021
1793,12473
1794,7680
1795,5115
1796,7560
1797,6709
1798,6923
1799,8181
1800,4755
1801,9505
1802,6990
1803,8469
1804,7840
1805,5307
1806,6265
1807,5913
1808,9763
1809,9639
1810,5845
1811,5550
1812,8003
1813,6824
1814,6905
1815,8459
1816,7778
1817,8668
1818,6790
1819,5003
1820,8344
1821,8744
1822,9413
1823,9587
1824,8935
1825,6599
1826,9683
1827,7051
1828,8266
1829,9715
1830,6839
1831,12608
1832,8611
1833,8890
1834,6692
1835,8300
1836,9040
1837,7845
1838,5029
1839,6021
1840,9514
1841,6920
1842,5038
1843,10134
1844,7476
1845,6233
1846,6776
1847,6438
1848,9034
1849,8138
1850,7835
1851,6392
1852,6304
1853,7521
1854,4701
1855,7611
1856,6190
1857,9933
1858,9070
1859,7023
1860,12998
1861,6267
1862,5348
1863,11783
1864,7920
1865,9317
1866,8106
1867,5471
1868,6939
1869,6045
1870,9012
1871,14020
1872,6574
1873,3761
1874,5601
1875,9902
1876,10286
1877,7380
1878,8201
1879,5347
1880,6083
1881,4045
1882,5816
1883,6702
1884,7987
1885,8450
1886,8001
1887,8763
1888,10152
1889,8481
1890,5905
1891,10967
1892,12478
1893,7044
1894,8685
1895,5993
1896,7242
1897,4917
1898,8641
1899,6521
1900,10491
1901,8218
1902,9604
1903,8463
1904,5954
1905,10199
1906,21287
1907,11941
1908,7283
1909,3485
1910,7022
1911,9631
1912,6075
1913,13179
1914,20426
1915,4734
1916,6534
1917,8525
1918,5954
1919,10281
1920,8092
1921,9199
1922,5039
1923,7894
1924,7381
1925,8248
1926,10839
1927,6732
1928,6160
1929,7881
1930,6365
1931,5737
1932,8585
1933,6133
1934,6341
1935,9034
1936,7655
1937,6777
1938,8447
1939,8431
1940,9103
1941,7676
1942,8448
1943,6190
1944,4391
1945,7275
1946,8078
1947,6865
1948,5171
1949,10737
1950,8376
1951,10537
1952,8128
1953,6683
1954,5985
1955,4816
1956,11578
1957,5843
1958,8378
1959,17531
1960,8348
1961,7279
1962,5609
1963,4981
1964,7838
1965,4539
1966,6843
1967,11892
1968,5590
1969,18771
1970,16517
1971,5405
1972,7849
1973,7308
1974,7761
1975,6291
1976,12869
1977,8231
1978,11717
1979,5170
1980,8028
1981,5508
1982,9560
1983,8128
1984,7127
1985,7128
1986,6454
1987,9061
1988,10504
1989,6629
1990,11763
1991,6735
1992,11328
1993,6678
1994,6343
1995,6284
1996,12403
1997,6896
1998,8431
1999,7600
2000,10180
2001,4707
2002,9504
2003,8010
2004,4913
2005,15652
2006,18059
2007,8457
2008,8039
2009,11386
2010,11959
2011,13471
2012,6985
2013,9203
2014,6634
2015,9495
2016,4463
2017,6856
2018,6386
2019,7101
2020,8707
2021,6338
2022,5799
2023,7600
2024,4375
2025,5404
2026,7316
2027,7755
2028,10685
2029,9591
2030,8308
2031,6861
2032,6904
2033,13065
2034,8728
2035,6520
2036,5413
2037,8554
2038,4741
2039,7836
2040,3981
2041,6374
2042,9003
2043,6830
2044,5864
2045,9261
2046,10274
2047,14419
2048,7096
2049,9830
2050,3618
2051,6002
2052,7058
2053,5208
2054,8701
2055,6021
2056,5736
2057,9596
2058,12887
2059,9423
2060,6127
2061,5702
2062,9954
2063,8175
2064,7022
2065,5790
2066,7642
2067,12068
2068,5284
2069,7429
2070,8910
2071,9674
2072,15533
2073,5982
2074,15216
2075,7534
2076,5663
2077,4306
2078,7349
2079,6849
2080,6641
2081,7165
2082,5678
2083,5446
2084,7873
2085,4178
2086,8652
2087,8051
2088,9236
2089,9317
2090,6450
2091,10553
2092,6505
2093,6226
2094,6310
2095,5974
2096,11822
2097,7517
2098,5880
2099,8812
2100,8958
2101,8560
2102,7470
2103,9293
2104,6333
2105,6324
2106,6866
2107,8996
2108,7822
2109,7750
2110,6784
2111,5669
2112,4242
2113,5800
2114,8349
2115,9565
2116,11420
2117,12973
2118,8698
2119,6591
2120,5562
2121,11425
2122,11708
2123,8662
2124,9674
2125,9666
2126,6776
2127,4936
2128,11896
2129,8012
2130,7944
2131,7286
2132,3820
2133,12280
2134,6721
2135,6668
2136,5353
2137,6627
2138,7785
2139,10417
2140,6644
2141,5534
2142,5749
2143,4928
2144,3844
2145,7984
2146,17082
2147,5185
2148,6089
2149,7813
2150,6573
2151,6102
2152,5510
2153,4870
2154,7999
2155,7584
2156,4885
2157,10475
2158,7157
2159,5347
2160,10238
2161,9154
2162,10121
2163,6910
2164,8020
2165,5497
2166,5898
2167,17030
2168,10599
2169,6638
2170,6620
2171,5153
2172,6838
2173,5124
2174,10180
2175,6130
2176,6568
2177,7545
2178,5369
2179,7704
2180,9061
2181,8039
2182,7868
2183,5360
2184,6591
2185,7217
2186,10919
2187,9585
2188,7976
2189,5828
2190,8399
2191,6929
2192,5040
2193,8130
2194,7416
2195,7594
2196,7365
2197,7171
2198,6962
2199,6495
2200,8010
2201,6937
2202,8072
2203,10278
2204,6632
2205,5300
2206,12699
2207,6691
2208,4382
2209,9425
2210,9199
2211,11447
2212,5773
2213,6751
2214,6928
2215,8300
2216,6728
2217,9480
2218,4005
2219,6666
2220,7021
2221,7111
2222,6330
2223,7921
2224,9966
2225,6559
2226,9738
2227,8022
2228,9687
2229,4963
2230,7598
2231,7747
2232,8853
2233,8975
2234,4404
2235,9226
2236,7832
2237,8358
2238,5396
2239,4288
2240,9857
2241,7789
2242,9126
2243,7567
2244,6801
2245,8849
2246,8260
2247,8657
2248,9178
2249,7132
2250,10222
2251,10301
2252,8743
2253,5856
2254,6862
2255,5202
2256,4101
2257,9457
2258,6027
2259,9964
2260,5268
2261,6777
2262,7007
2263,10759
2264,5399
2265,6071
2266,7049
2267,8933
2268,5840
2269,8009
2270,8011
2271,8974
2272,8642
2273,7543
2274,5788
2275,5582
2276,5339
2277,12839
2278,10976
2279,7186
2280,15298
2281,7193
2282,5966
2283,7556
2284,9193
2285,11580
2286,8072
2287,10210
2288,9067
2289,8658
2290,7690
2291,6330
2292,5892
2293,5532
2294,4711
2295,7079
2296,9924
2297,17834
2298,8483
2299,5884
2300,8724
2301,4791
2302,6636
2303,4786
2304,10433
2305,7411
2306,7119
2307,14958
2308,11816
2309,6429
2310,7712
2311,4492
2312,6204
2313,6047
2314,9141
2315,5781
2316,4956
2317,7295
2318,6204
2319,8446
2320,8100
2321,3984
2322,7883
2323,9929
2324,9047
2325,6414
2326,5285
2327,9309
2328,5319
2329,10755
2330,5100
2331,5688
2332,7549
2333,6764
2334,5576
2335,6516
2336,8408
2337,10447
2338,11416
2339,6287
2340,4644
2341,6663
2342,7351
2343,5693
2344,7645
2345,7045
2346,12499
2347,8654
2348,7086
2349,8276
2350,5734
2351,9326
2352,7236
2353,15598
2354,7225
2355,6456
2356,6459
2357,4853
2358,8251
2359,19693
2360,5117
2361,5071
2362,12002
2363,7194
2364,8523
2365,9003
2366,7173
2367,5460
2368,5477
2369,11289
2370,7014
2371,8246
2372,8092
2373,5665
2374,7947
2375,7190
2376,4629
2377,9938
2378,9484
2379,5210
2380,8350
2381,7113
2382,5274
2383,10203
2384,6815
2385,8525
2386,5458
2387,6029
2388,7190
2389,4524
2390,9060
2391,5069
2392,7014
2393,5420
2394,6914
2395,6927
2396,7851
2397,8208
2398,8966
2399,6653
2400,7871
2401,7231
2402,10265
2403,10362
2404,7219
2405,3466
2406,7093
2407,8195
2408,4503
2409,11830
2410,6348
2411,7696
2412,12188
2413,7614
2414,5212
2415,13196
2416,10517
2417,5864
2418,10549
2419,11691
2420,6357
2421,6345
2422,7628
2423,6953
2424,6598
2425,7722
2426,5414
2427,8197
2428,8461
2429,7668
2430,9332
2431,6671
2432,7326
2433,4963
2434,8583
2435,7714
2436,6733
2437,7651
2438,8367
2439,11014
2440,6366
2441,6480
2442,7080
2443,7617
2444,7625
2445,5097
2446,5130
2447,8486
2448,7302
2449,6863
2450,9182
2451,6417
2452,7796
2453,5594
2454,3921
2455,8516
2456,7201
2457,8159
2458,10498
2459,9865
2460,5430
2461,8619
2462,4600
2463,3919
2464,8083
2465,13917
2466,7896
2467,8442
2468,5684
2469,7915
2470,10317
2471,7629
2472,9638
2473,5998
2474,5259
2475,6414
2476,5876
2477,6515
2478,6187
2479,5999
2480,4943
2481,7999
2482,8795
2483,6580
2484,7343
2485,7919
2486,6828
2487,5623
2488,9583
2489,8398
2490,5804
2491,4643
2492,14662
2493,6988
2494,7107
2495,9613
2496,9200
2497,8559
